EMPLOYEECODE,applied_day_of_week,applied_month,LVREASON,ADNLINFO,HALFDAY,LEAVECODE,leave_days,ELBALANCE,HPLBALANCE,total_past_leaves,approval_status
AC07162,6.0,5.0,PERSONAL WORK,NONE,NO,EL,1,304.0,202.0,266,1
AC07162,5.0,1.0,NOT WELL,NONE,NO,EL,1,253.0,256.0,266,1
AC07162,4.0,5.0,PERSONAL WORK,NONE,NO,EL,1,305.0,202.0,266,1
AC07162,5.0,1.0,NOT WELL,NONE,NO,EL,1,252.0,256.0,266,1
AC07162,5.0,5.0,NOT WELL,NONE,NO,EL,2,306.0,202.0,266,1
AC07162,5.0,1.0,SISITER HUSBAND HOSPITALISED,NONE,NO,EL,3,249.0,256.0,266,1
AC07162,4.0,4.0,PERSONAL WORK,NONE,NO,EL,1,308.0,202.0,266,1
AC07162,5.0,12.0,mil not well at chennai,NONE,NO,EL,1,274.0,284.0,266,1
AC07162,5.0,1.0,MATERNAL UNCLE EXPIRED,NONE,NO,EL,4,245.0,256.0,266,1
AC07162,5.0,6.0,FIL SURGERY,NONE,NO,EL,11,249.0,206.0,266,1
AC07162,5.0,4.0,visit to hometown,NONE,NO,EL,1,309.0,202.0,266,1
AC07162,5.0,12.0,not well,NONE,NO,CMC,1,274.0,282.0,266,1
AC07162,4.0,11.0,PERSONAL WORK,NONE,NO,EL,1,209.0,248.0,266,1
AC07162,5.0,4.0,visit to chennai,NONE,NO,EL,3,310.0,202.0,266,1
AC07162,5.0,12.0,health not well,NONE,NO,CMC,4,274.0,274.0,266,1
AC07162,3.0,1.0,SICKNESS,NONE,NO,CMC,29,235.0,208.0,266,1
AC07162,6.0,9.0,DAUGHTERS ADMISSION IN COLLGE,NONE,NO,EL,2,266.0,226.0,266,1
AC07162,2.0,5.0,SHIFT FAMILY,NONE,NO,EL,3,15.0,12.0,266,1
AC07162,5.0,7.0,SICKNESS,NONE,NO,CMC,1,260.0,214.0,266,1
AC07162,5.0,1.0,PERSONAL WORK AT CHENNAI,NONE,NO,EL,1,244.0,256.0,266,1
AC07162,4.0,9.0,PERSONAL WORK,NONE,NO,EL,1,262.0,236.0,266,1
AC07162,4.0,9.0,PERSONAL WORK,NONE,NO,EL,1,261.0,236.0,266,1
AC07162,4.0,9.0,WIFE NOT WELL,NONE,NO,EL,2,259.0,236.0,266,1
AC07162,2.0,1.0,PERSONAL WORK,NONE,NO,EL,1,250.0,212.0,266,1
AC07162,4.0,2.0,PERSONAL WORK,NONE,NO,EL,2,313.0,210.0,266,1
AC07162,4.0,9.0,PERSONAL WORK,NONE,NO,EL,1,263.0,236.0,266,1
AC07162,4.0,12.0,PERSONAL WORK,NONE,NO,EL,1,252.0,236.0,266,1
AC07162,4.0,12.0,MISSED TRAIN FOR OFFICE,NONE,NO,EL,1,251.0,236.0,266,1
AC07162,4.0,11.0,Visit to Rameswaram,NONE,NO,EL,9,292.0,212.0,266,1
AC07162,4.0,12.0,SPOUSE NOT WELL,NONE,NO,EL,1,261.0,226.0,266,1
AC07162,6.0,6.0,SHIFTING RESIDENCE,NONE,NO,EL,1,246.0,206.0,266,1
AC07162,4.0,11.0,Brother-in-law expired in nati,NONE,NO,EL,1,291.0,212.0,266,1
AC07162,6.0,6.0,PERSONAL,NONE,NO,EL,1,245.0,206.0,266,1
AC07162,4.0,11.0,11th day ritual of death of my,NONE,NO,EL,3,288.0,212.0,266,1
AC07162,4.0,5.0,SICKNESS,NONE,NO,CMC,1,260.0,206.0,266,1
AC07162,2.0,2.0,VISIT DAUGHTER AT CHENNAI,NONE,NO,EL,1,257.0,274.0,266,1
AC07162,3.0,7.0,TO ATTEND A MARRIAGE FUNCTION,NONE,NO,EL,2,227.0,256.0,266,1
AC07162,2.0,12.0,DOMESTIC WORK,NONE,NO,EL,1,252.0,212.0,266,1
AC07162,3.0,6.0,VISIT TO NATIVE TN,NONE,NO,EL,1,267.0,234.0,266,1
AC07162,2.0,12.0,DAUGHTERS MEDICA CHECKUP,NONE,NO,EL,1,251.0,212.0,266,1
AC07162,3.0,6.0,VISIT TO HOMETOWN,NONE,NO,EL,1,266.0,234.0,266,1
AC07162,3.0,8.0,PERSONAL WORK,NONE,NO,EL,1,241.0,266.0,266,1
AC07162,3.0,6.0,PERSONAL WORK,NONE,NO,EL,1,265.0,234.0,266,1
AC07162,3.0,6.0,VISIT DAUGHTERS COLLEGE,NONE,NO,EL,1,264.0,234.0,266,1
AC07162,6.0,11.0,RELATIVES MARRIAGE,NONE,NO,EL,1,253.0,212.0,266,1
AC07162,5.0,1.0,LTC TO (IN LIEU OF HT - J&K),NONE,NO,EL,10,240.0,218.0,266,1
AC07162,2.0,9.0,SICKNESS,NONE,NO,CMC,2,260.0,210.0,266,1
AC07162,6.0,8.0,PERSONAL WORK,NONE,NO,EL,1,309.0,212.0,266,1
AC07162,3.0,3.0,WORK AT HOSPITAL,NONE,NO,EL,1,263.0,220.0,266,1
AC07162,4.0,8.0,PERSONAL WORK,NONE,NO,EL,1,308.0,212.0,266,1
AC07162,3.0,9.0,VISIT TO HOMETOWN IN TAMILNADU,NONE,NO,EL,2,306.0,212.0,266,1
AC07162,2.0,7.0,visit to hometown,NONE,NO,EL,4,311.0,212.0,266,1
AC07162,5.0,7.0,preparation for interview,NONE,NO,EL,1,310.0,212.0,266,1
AC07162,2.0,10.0,SICK,NONE,NO,CMC,1,256.0,204.0,266,1
AC07162,3.0,11.0,POST ANGIOGRAPHY,NONE,NO,CMC,2,241.0,194.0,266,1
AC07162,6.0,12.0,LTC TO GANGTOK,NONE,NO,EL,5,261.0,246.0,266,1
AC07162,4.0,10.0,PERSONAL WORK,NONE,NO,EL,1,265.0,226.0,266,1
AC07162,5.0,12.0,PERSONAL WORK,NONE,NO,EL,1,253.0,202.0,266,1
AC07162,4.0,10.0,SISTER HOSPITALISED,NONE,NO,EL,1,264.0,226.0,266,1
AC07162,5.0,12.0,DENTAL PROBLEM,NONE,NO,CMC,2,253.0,198.0,266,1
AC07162,4.0,10.0,MARRIAGE AT NATIVE,NONE,NO,EL,1,263.0,226.0,266,1
AC07162,5.0,12.0,PERSONAL WORK,NONE,NO,EL,1,252.0,198.0,266,1
AC07162,4.0,10.0,NOT WELL,NONE,NO,EL,1,262.0,226.0,266,1
AC07162,6.0,9.0,WIFE NOT WELL,NONE,NO,EL,1,259.0,210.0,266,1
AC07162,6.0,9.0,PERSONAL WORK,NONE,NO,EL,1,258.0,210.0,266,1
AC07162,3.0,3.0,SICKNESS,NONE,NO,CMC,2,230.0,214.0,266,1
AC07162,4.0,6.0,PERSONAL,NONE,NO,EL,1,262.0,220.0,266,1
AC07162,6.0,9.0,PERSONAL WORK,NONE,NO,EL,1,257.0,210.0,266,1
AC07162,2.0,12.0,SICKNESS,NONE,NO,CMC,1,241.0,192.0,266,1
AC07162,4.0,6.0,MARRIGE AT NATIVE,NONE,NO,EL,3,257.0,220.0,266,1
AC07162,4.0,6.0,RELIGIOUS FUNCTION AT NATIVE,NONE,NO,EL,2,260.0,220.0,266,1
AC07162,2.0,12.0,PERSONAL WORK,NONE,NO,EL,2,254.0,200.0,266,1
AC07162,2.0,7.0,LTC TO NER,NONE,NO,EL,5,227.0,248.0,266,1
AC07162,2.0,3.0,SICKNESS,NONE,NO,CMC,1,262.0,208.0,266,1
AC07162,2.0,3.0,SICKNESS,NONE,NO,CMC,1,262.0,206.0,266,1
AC07162,2.0,3.0,LTC TO API,NONE,NO,EL,5,257.0,206.0,266,1
AC07162,2.0,3.0,LTC TO API,NONE,NO,SCL,2,262.0,206.0,266,1
AC07162,2.0,10.0,PERSONAL WORK,NONE,NO,EL,2,239.0,266.0,266,1
AC07162,6.0,11.0,DENTAL PROBLEMS,NONE,NO,CMC,2,256.0,200.0,266,1
AC07162,5.0,12.0,"WORK AT RTO, RAJAJI NAGAR, BLR",NONE,NO,EL,1,240.0,192.0,266,1
AC07162,5.0,7.0,DAUGHTERS COUNSELING AT COLLEG,NONE,NO,EL,2,212.0,248.0,266,1
AC07162,2.0,8.0,SICK,NONE,NO,CMC,1,259.0,212.0,266,1
AC07162,5.0,12.0,DOMESTIC WORK,NONE,NO,EL,1,260.0,226.0,266,1
AC07162,6.0,8.0,LTC TO IN LIEU OF HT (ANDAMAN),NONE,NO,EL,2,275.0,284.0,266,1
AC07162,5.0,12.0,NOT WELL,NONE,NO,EL,1,259.0,226.0,266,1
AC07162,5.0,12.0,PERSONAL WORK,NONE,NO,EL,1,258.0,226.0,266,1
AC07162,6.0,2.0,PAIN ON RIGHT ARM,NONE,NO,CMC,1,251.0,200.0,266,1
AC07162,6.0,2.0,TO VISIT HOME TOWN,NONE,NO,EL,2,251.0,202.0,266,1
AC07162,4.0,4.0,NOT WELL,NONE,NO,EL,1,271.0,284.0,266,1
AC07162,4.0,4.0,WIFE CATARACT SURGERY,NONE,NO,EL,1,270.0,284.0,266,1
AC07162,4.0,4.0,WIFE CHECKUP,NONE,NO,EL,1,269.0,284.0,266,1
AC07162,4.0,4.0,NOT WELL,NONE,NO,CMC,1,269.0,282.0,266,1
AC07162,4.0,7.0,PERSONAL WORK,NONE,NO,EL,1,263.0,234.0,266,1
AC07162,4.0,7.0,DAUGHTERS MARRAIGE,NONE,NO,EL,3,260.0,234.0,266,1
AC07162,5.0,7.0,SICKNESS,NONE,NO,CMC,4,260.0,226.0,266,1
AC07162,3.0,11.0,PERSONAL WORK,NONE,NO,EL,1,238.0,266.0,266,1
AC07162,6.0,6.0,SICKNESS,NONE,NO,CMC,10,230.0,194.0,266,1
AC07162,3.0,11.0,PERSONAL WORK,NONE,NO,EL,2,236.0,266.0,266,1
AC07162,6.0,4.0,VISIT TO CHENNAI,NONE,NO,EL,1,250.0,200.0,266,1
AC07162,3.0,11.0,URGENT PERSONAL WORK,NONE,NO,EL,1,235.0,266.0,266,1
AC07162,5.0,8.0,PERSONAL WORK,NONE,NO,EL,3,272.0,236.0,266,1
AC07162,5.0,7.0,WORK AT CHENNAI,NONE,NO,EL,2,257.0,256.0,266,1
AC07162,5.0,8.0,WIFE NOT WELL,NONE,NO,EL,1,271.0,236.0,266,1
AC07162,5.0,7.0,PERSONAL WORK,NONE,NO,EL,2,255.0,256.0,266,1
AC07162,5.0,8.0,RELATIVE EXPIRED`,NONE,NO,EL,1,270.0,236.0,266,1
AC07162,5.0,8.0,PERSONAL WORK,NONE,NO,EL,2,268.0,236.0,266,1
AC07162,5.0,2.0,PERSONAL WORK,NONE,NO,EL,1,264.0,222.0,266,1
AC07162,5.0,8.0,PERSONAL WORK,NONE,NO,EL,3,265.0,236.0,266,1
AC07162,6.0,1.0,PERSONAL WORK,NONE,NO,EL,1,267.0,210.0,266,1
AC07162,5.0,2.0,SICKNESS,NONE,NO,CMC,1,264.0,220.0,266,1
AC07162,4.0,5.0,PERSONAL WORK,NONE,NO,EL,3,231.0,256.0,266,1
AC07162,5.0,8.0,PERSONAL WORK,NONE,NO,EL,1,264.0,236.0,266,1
AC07162,6.0,1.0,VISIT TO NATIVE,NONE,NO,EL,2,265.0,210.0,266,1
AC07162,4.0,5.0,PEROSNAL WORK,NONE,NO,EL,2,229.0,256.0,266,1
AC07162,3.0,8.0,NOT WELL,NONE,NO,CMC,2,256.0,206.0,266,1
AC07162,6.0,1.0,PERSONAL WORK,NONE,NO,EL,1,268.0,210.0,266,1
AC07162,6.0,4.0,sickness,NONE,NO,CMC,4,289.0,266.0,266,1
AC07162,6.0,4.0,visit palani,NONE,NO,EL,2,287.0,266.0,266,1
AC07162,3.0,4.0,MARRIAGE AT TN,NONE,NO,EL,2,260.0,208.0,266,1
AC07162,4.0,9.0,SICKNESS,NONE,NO,CMC,1,257.0,218.0,266,1
AC07162,6.0,5.0,numbness,NONE,NO,CMC,2,287.0,262.0,266,1
AC07162,5.0,2.0,VISIT BIL AT CHENNAI,NONE,NO,EL,3,262.0,208.0,266,1
AC07162,4.0,9.0,PERSONAL WORK,NONE,NO,EL,1,256.0,218.0,266,1
AC07162,3.0,10.0,VISIT TO MUMBAI ON LTC,NONE,NO,EL,5,301.0,212.0,266,1
AC07162,2.0,8.0,PERSONAL WORK,NONE,NO,EL,2,210.0,248.0,266,1
AC07162,2.0,9.0,PERSONAL,NONE,NO,EL,1,258.0,212.0,266,1
AC07162,2.0,12.0,MEIDCAL CHECK UP,NONE,NO,EL,1,257.0,226.0,266,1
AC07162,4.0,11.0,PERSONAL WORK,NONE,NO,EL,1,255.0,202.0,266,1
AC07162,2.0,12.0,PERSONAL,NONE,NO,EL,1,256.0,226.0,266,1
AC07162,4.0,11.0,PERSONAL WORK,NONE,NO,EL,1,254.0,202.0,266,1
AC07162,2.0,12.0,NOT WELL,NONE,NO,EL,1,255.0,226.0,266,1
AC07162,3.0,6.0,PERSONAL WORK,NONE,NO,EL,2,241.0,200.0,266,1
AC07162,2.0,12.0,PERSONAL,NONE,NO,EL,2,253.0,226.0,266,1
AC07162,4.0,10.0,BRING SISTER DAUGHTER TO BANG,NONE,NO,EL,1,254.0,212.0,266,1
AC07162,6.0,7.0,social function at native,NONE,NO,EL,4,263.0,278.0,266,1
AC07162,4.0,10.0,FIL TO HOSPITAL FOR CHECK UP,NONE,NO,EL,3,255.0,212.0,266,1
AC07162,6.0,7.0,not well,NONE,NO,CMC,2,278.0,284.0,266,1
AC07162,6.0,7.0,heavy rain,NONE,NO,EL,1,277.0,284.0,266,1
AC07162,6.0,7.0,SICKNESS,NONE,NO,CMC,1,302.0,270.0,266,1
AC07162,4.0,7.0,SICKNESS,NONE,NO,CMC,1,302.0,268.0,266,1
AC07162,2.0,7.0,SICKNESS,NONE,NO,CMC,16,286.0,228.0,266,1
AC07162,6.0,5.0,LEFT SHOULDER PAIN AFTER FALLI,NONE,NO,CMC,4,302.0,260.0,266,1
AC07162,2.0,5.0,VISIT TO HOMETOWN(TAMILNADU),NONE,NO,EL,2,286.0,260.0,266,1
AC07162,4.0,7.0,RELATIVE HOSPITALISED,NONE,NO,EL,1,229.0,194.0,266,1
AC07162,3.0,7.0,FIL HOSPITALISED,NONE,NO,EL,5,244.0,204.0,266,1
AC07162,4.0,7.0,OTHR,OTHERS,NO,EL,2,296.0,232.0,266,1
AC07162,2.0,1.0,SMTR,MEDICAL TREATMENT,NO,CMC,1,305.0,220.0,266,1
AC07162,6.0,7.0,PWRK,PERSONAL WORK,NO,EL,2,311.0,232.0,266,0
AC07162,6.0,5.0,SMTR,MEDICAL TREATMENT,NO,CMC,3,313.0,234.0,266,1
AC07162,6.0,5.0,SMTR,MEDICAL TREATMENT,NO,CMC,1,313.0,232.0,266,1
AC07162,6.0,6.0,RFUN,TO ATTEND FUNCTION,NO,EL,3,298.0,232.0,266,1
AC07162,5.0,1.0,PWRK,PERSONAL WORK,NO,CL,1,305.0,220.0,266,1
AC07162,3.0,4.0,PWRK,PERSONAL WORK,NO,EL,1,314.0,240.0,266,1
AC07162,2.0,12.0,SMTR,MEDICAL TREATMENT,NO,CMC,2,290.0,212.0,266,1
AC07162,6.0,8.0,PWRK,PERSONAL WORK,NO,EL,3,308.0,242.0,266,1
AC07162,2.0,10.0,SMTR,MEDICAL TREATMENT,NO,CMC,2,305.0,236.0,266,1
AC07162,3.0,4.0,PWRK,PERSONAL WORK,NO,EL,1,314.0,240.0,266,0
AC07162,5.0,7.0,PWRK,PERSONAL WORK,NO,CL,1,298.0,232.0,266,1
AC07162,3.0,6.0,PWRK,PERSONAL WORK,NO,EL,1,307.0,232.0,266,1
AC07162,5.0,7.0,PWRK,PERSONAL WORK,NO,CL,1,298.0,232.0,266,1
AC07162,4.0,10.0,PWRK,PERSONAL WORK,NO,EL,1,305.0,242.0,266,1
AC07162,4.0,5.0,RFUN,TO ATTEND FUNCTION,NO,EL,2,311.0,232.0,266,1
AC07162,4.0,5.0,RFUN,TO ATTEND FUNCTION,NO,EL,1,310.0,232.0,266,1
AC07162,6.0,11.0,PWRK,PERSONAL WORK,NO,CL,1,293.0,216.0,266,1
AC07162,3.0,7.0,PWRK,PERSONAL WORK,NO,CL,1,301.0,232.0,266,1
AC07162,2.0,11.0,PWRK,PERSONAL WORK,NO,EL,3,290.0,216.0,266,1
AC07162,3.0,1.0,OTHR,OTHERS,NO,CL,1,305.0,220.0,266,1
AC07162,2.0,11.0,PWRK,PERSONAL WORK,NO,CL,1,293.0,216.0,266,1
AC07162,3.0,9.0,CMTR,MEDICAL TREATMENT,NO,SCL,1,307.0,242.0,266,1
AC07162,3.0,9.0,PWRK,PERSONAL WORK,NO,EL,1,306.0,242.0,266,1
AC07162,3.0,6.0,PWRK,PERSONAL WORK,NO,EL,1,306.0,232.0,266,1
AC07162,6.0,8.0,PWRK,PERSONAL WORK,NO,CL,1,309.0,242.0,266,1
AC07162,2.0,5.0,PWRK,PERSONAL WORK,NO,EL,1,309.0,232.0,266,1
AC07162,3.0,6.0,PWRK,PERSONAL WORK,NO,EL,2,304.0,232.0,266,1
AC07162,3.0,6.0,SFUN,TO ATTEND FUNCTION,NO,EL,3,301.0,232.0,266,1
AC07162,2.0,9.0,PWRK,PERSONAL WORK,NO,EL,1,307.0,242.0,266,1
AC07162,5.0,5.0,RFUN,TO ATTEND FUNCTION,NO,EL,1,308.0,232.0,266,1
AC07162,3.0,10.0,SMTR,MEDICAL TREATMENT,NO,CMC,1,305.0,240.0,266,1
AC07162,2.0,4.0,PWRK,PERSONAL WORK,NO,EL,1,313.0,240.0,266,1
AC07260,4.0,6.0,PERSONAL AFFAIRS (SURGERY OF S,NONE,NO,EL,15,296.0,333.0,50,1
AC07260,2.0,1.0,HOSPITALISATION,NONE,NO,EL,4,311.0,333.0,50,1
AC07260,6.0,6.0,PERSONAL AFFAIRS,NONE,NO,EL,2,310.0,313.0,50,1
AC07260,5.0,10.0,LTC TO HT,NONE,NO,LCL,1,315.0,383.0,50,1
AC07260,5.0,10.0,LTC TO HT,NONE,NO,LCL,3,315.0,383.0,50,1
AC07260,4.0,7.0,SURGERY OF SON,NONE,NO,EL,9,302.0,343.0,50,1
AC07260,6.0,10.0,PERSONAL AFFAIRS,NONE,NO,EL,4,298.0,343.0,50,1
AC07260,5.0,9.0,LTC TO HT,NONE,NO,EL,15,300.0,443.0,50,1
AC07260,6.0,9.0,PERSONAL WORK,NONE,NO,EL,2,305.0,363.0,50,1
AC07260,2.0,10.0,PERSONAL FILE,NONE,NO,EL,4,301.0,363.0,50,1
AC07260,2.0,2.0,LTC TO HT,NONE,NO,EL,5,311.0,413.0,50,0
AC07260,2.0,2.0,LTC TO HT,NONE,NO,SCL,1,315.0,413.0,50,1
AC07260,2.0,2.0,PERSONAL,NONE,NO,EL,4,296.0,413.0,50,1
AC07260,5.0,10.0,LTC TO VISIT KOCHI(KERALA),NONE,NO,EL,3,299.0,303.0,50,1
AC07260,5.0,10.0,LTC TO KOCHI,NONE,NO,EL,2,312.0,313.0,50,1
AC07260,5.0,2.0,PERSONAL,NONE,NO,EL,5,310.0,393.0,50,1
AC07260,2.0,10.0,LTC TO HT,NONE,NO,EL,5,310.0,423.0,50,1
AC07260,2.0,10.0,PERSONAL AFFAIRS,NONE,NO,EL,4,307.0,353.0,50,0
AC07260,6.0,10.0,LTC TO HOME-TOWN,NONE,NO,EL,9,300.0,353.0,50,1
AC07260,6.0,10.0,LTC TO HOME-TOWN,NONE,NO,EL,2,298.0,353.0,50,1
AC07388,6.0,12.0,PERSONAL,NONE,NO,EL,2,301.0,494.0,24,1
AC07388,5.0,10.0,MEDICAL,NONE,NO,CMC,32,315.0,474.0,24,1
AC07388,3.0,8.0,PERSONAL TO TRICHI,NONE,NO,EL,3,306.0,528.0,24,1
AC07388,2.0,6.0,PERSONAL,NONE,NO,EL,10,300.0,484.0,24,1
AC07388,3.0,7.0,SHIFTING HOUSE,NONE,NO,EL,5,310.0,528.0,24,1
AC07388,3.0,7.0,DOMESTIC WORK,NONE,NO,EL,1,309.0,528.0,24,1
AC07388,5.0,1.0,PERSONAL,NONE,NO,EL,3,300.0,496.0,24,1
AC07388,5.0,5.0,PERSONAL,NONE,NO,EL,4,310.0,484.0,24,1
AC07388,4.0,2.0,PERSONAL,NONE,NO,EL,3,312.0,474.0,24,1
AC07388,6.0,6.0,LTC TO API,NONE,NO,EL,3,303.0,484.0,24,0
AC07388,6.0,6.0,LTC TO API,NONE,NO,LE,10,0.0,494.0,24,0
AC07388,5.0,8.0,LTC TO MUMBAI,NONE,NO,EL,2,300.0,494.0,24,1
AC07388,5.0,8.0,LTC TO API,NONE,NO,LE,10,302.0,494.0,24,1
AC07388,2.0,3.0,DOMESTIC WORK,NONE,NO,EL,1,314.0,484.0,24,1
AC07427,6.0,4.0,ON LTC TO KANYAKUMARI,NONE,NO,EL,5,129.0,10.0,19,1
AC07427,6.0,12.0,DURGA PUJA FESTIVAL,NONE,NO,EL,2,130.0,214.0,19,1
AC07427,6.0,12.0,PERSONAL WORK AT HOME,NONE,NO,EL,2,128.0,214.0,19,1
AC07427,6.0,12.0,FAMILY FUNCTION IN KOLKATA,NONE,NO,EL,12,116.0,214.0,19,1
AC07427,3.0,7.0,EXAM OF PH.D,NONE,NO,EL,2,127.0,10.0,19,1
AC07427,3.0,6.0,VISITING NATIVE PLACE,NONE,NO,EL,5,118.0,224.0,19,1
AC07427,5.0,12.0,VISITING VARANASI,NONE,NO,EL,3,173.0,274.0,19,1
AC07427,4.0,11.0,LTC TO SHILONG (N.E.),NONE,NO,EL,5,166.0,264.0,19,1
AC07427,6.0,2.0,TO VISIT VARANASI,NONE,NO,EL,3,128.0,224.0,19,1
AC07427,2.0,9.0,VIRAL FEVER,NONE,NO,EL,5,186.0,294.0,19,1
AC07427,5.0,3.0,MEDICAL GROUNDS,NONE,NO,EL,2,198.0,296.0,19,1
AC07427,5.0,3.0,MEDICAL GROUNDS,NONE,NO,EL,1,200.0,304.0,19,1
AC07427,5.0,3.0,MEDICAL GROUNDS,NONE,NO,CMC,4,200.0,296.0,19,1
AC07427,5.0,5.0,RELEGIOUS FUNCTION,NONE,NO,EL,5,123.0,224.0,19,1
AC07427,3.0,10.0,VISITING VARANASI,NONE,NO,EL,2,131.0,234.0,19,1
AC07427,4.0,5.0,VISITING YAMUNOTRI WITH FAMILY,NONE,NO,EL,10,161.0,264.0,19,1
AC07427,3.0,6.0,VISITING HIMACHAL PRADESH,NONE,NO,EL,2,141.0,244.0,19,1
AC07427,2.0,4.0,VISITING SHIRDI & MUMBAI,NONE,NO,EL,3,143.0,244.0,19,1
AC07427,5.0,5.0,VISITING VARANASI,NONE,NO,EL,12,176.0,284.0,19,1
AC07503,6.0,10.0,ltc to Havelock Islands (A,NONE,NO,EL,2,313.0,488.0,23,1
AC07503,6.0,10.0,LTC to in lieu of HT,NONE,NO,SCL,1,313.0,488.0,23,1
AC07503,4.0,2.0,MEDICAL,NONE,NO,CMC,8,315.0,438.0,23,1
AC07503,5.0,12.0,PERSONAL,NONE,NO,EL,2,313.0,448.0,23,1
AC07503,4.0,10.0,LTC TO API,NONE,NO,EL,7,308.0,384.0,23,1
AC07503,4.0,10.0,LTC TO API,NONE,NO,SCL,1,0.0,384.0,23,0
AC07503,4.0,10.0,LTC TO API,NONE,NO,SCL,1,0.0,384.0,23,1
AC07503,7.0,7.0,FATHER PASSED AWAY,NONE,NO,EL,4,311.0,458.0,23,1
AC07503,5.0,8.0,FOREIGN VISIT,NONE,NO,SCL,1,315.0,508.0,23,1
AC07503,5.0,8.0,FOREIGN VISIT,NONE,NO,SCL,1,315.0,508.0,23,1
AC07503,5.0,8.0,FOREIGN VISIT,NONE,NO,EL,3,312.0,508.0,23,1
AC07503,3.0,7.0,PWRK,PERSONAL WORK,NO,CL,1,315.0,498.0,23,1
AC07503,3.0,4.0,PWRK,PERSONAL WORK,NO,CL,1,315.0,498.0,23,1
AC07537,4.0,6.0,PERSONAL WORK,NONE,NO,EL,2,300.0,41.0,6,1
AC07537,4.0,5.0,PERSONAL WORK,NONE,NO,EL,2,302.0,41.0,6,1
AC07537,2.0,3.0,PERSONAL REASON,NONE,NO,EL,11,304.0,41.0,6,1
AC07537,3.0,11.0,PERSONAL WORK,NONE,NO,EL,3,312.0,31.0,6,1
AC07537,5.0,8.0,DOMESTIC WORK,NONE,NO,EL,4,311.0,11.0,6,1
AC07537,6.0,11.0,DOMESTIC WORK,NONE,NO,EL,5,306.0,11.0,6,1
AC07544,4.0,12.0,PERSONAL WORK,NONE,NO,EL,2,283.0,326.0,7,1
AC07544,2.0,2.0,PERSONAL WORK,NONE,NO,EL,2,296.0,336.0,7,1
AC07544,3.0,4.0,PERSONAL WORK,NONE,NO,EL,5,291.0,336.0,7,1
AC07544,6.0,10.0,LTC TO SRINAGAR,NONE,NO,LCL,6,285.0,326.0,7,1
AC07544,3.0,6.0,VISIT TO SAUDI ARABIA FOR HAJ,NONE,NO,HPL,24,255.0,292.0,7,1
AC07544,6.0,7.0,PERSONAL WORK,NONE,NO,HPL,10,285.0,326.0,7,1
AC07544,5.0,9.0,VISIT TO BANGALORE,NONE,NO,EL,3,225.0,296.0,7,1
AC07555,5.0,8.0,DOMESTIC WORK,NONE,NO,EL,4,311.0,313.0,8,1
AC07555,6.0,11.0,GRANDSON'S MARRIAGE,NONE,NO,EL,5,306.0,313.0,8,1
AC07555,5.0,12.0,VISITING NATIVE PLACE,NONE,NO,EL,4,302.0,313.0,8,1
AC07555,6.0,2.0,FAMILY FUNCTION,NONE,NO,EL,5,310.0,323.0,8,1
AC07555,6.0,7.0,URGENT DOMESTIC WORK,NONE,NO,EL,5,303.0,328.0,8,1
AC07555,5.0,5.0,PERSONAL WORK,NONE,NO,EL,5,305.0,323.0,8,1
AC07555,2.0,9.0,URGENT DOMESTIC WORK,NONE,NO,EL,3,300.0,328.0,8,1
AC07555,4.0,6.0,URGENT DOMESTIC WORK,NONE,NO,EL,5,300.0,323.0,8,1
AC07585,2.0,9.0,CHILD WAS NOT WELL,NONE,NO,EL,4,164.0,86.0,27,1
AC07585,2.0,10.0,VISITING CHANDIGARH,NONE,NO,EL,4,160.0,86.0,27,1
AC07585,2.0,10.0,PREPARATION FOR M. TECH EXAM,NONE,NO,EL,2,158.0,86.0,27,1
AC07585,5.0,11.0,CHILD WAS NOT WELL,NONE,NO,EL,3,155.0,86.0,27,1
AC07585,3.0,12.0,PERSONAL WORK,NONE,NO,EL,3,147.0,92.0,27,1
AC07585,3.0,12.0,PERSONAL WORK,NONE,NO,EL,3,144.0,92.0,27,1
AC07585,5.0,12.0,M. TECH EXAM,NONE,NO,EL,1,144.0,86.0,27,1
AC07585,6.0,4.0,PERSONAL WORK,NONE,NO,EL,4,140.0,92.0,27,1
AC07585,2.0,5.0,NOT WELL,NONE,NO,CMC,4,140.0,84.0,27,1
AC07585,2.0,6.0,PERSONAL WORK,NONE,NO,EL,4,151.0,94.0,27,1
AC07585,6.0,12.0,UNWELL,NONE,NO,EL,10,145.0,86.0,27,1
AC07585,2.0,2.0,NOT WELL,NONE,NO,CMC,3,154.0,90.0,27,1
AC07585,5.0,5.0,CHILD NOT WELL_CCL ALSO TAKEN,NONE,NO,EL,3,146.0,90.0,27,1
AC07585,5.0,5.0,CHILD NOT WELL,NONE,NO,CCL,28,146.0,90.0,27,1
AC07585,2.0,3.0,YOUNGER SON NOT WELL,NONE,NO,CCL,5,154.0,90.0,27,1
AC07585,5.0,3.0,FAMILY FUNCTION,NONE,NO,EL,5,149.0,90.0,27,1
AC07585,4.0,1.0,PERSONAL,NONE,NO,EL,2,157.0,96.0,27,1
AC07585,3.0,7.0,"LTC TO PORTBLAIR, INDIA",NONE,NO,EL,7,173.0,86.0,27,0
AC07585,3.0,10.0,LTC TO SHIRDI (API),NONE,NO,EL,3,163.0,104.0,27,1
AC07585,2.0,12.0,NOT WELL,NONE,NO,CMC,1,163.0,98.0,27,1
